id,suburb_locality_id,major_name_id,major_name,major_name_type,major_name_ascii
1452,1539,100097,Stratford,Town,Stratford
1463,1551,103223,Swannanoa,Town,Swannanoa
1466,1554,100058,Milton,Town,Milton
1467,1555,100128,Wakefield,Town,Wakefield
1471,1560,100097,Stratford,Town,Stratford
1472,1561,101237,Reporoa,Town,Reporoa
1473,1562,100839,Tahuna,Town,Tahuna
1483,1572,100041,Kaitaia,Town,Kaitaia
1496,1586,100098,Taihape,Town,Taihape
1503,1593,100063,Napier,City,Napier
1504,1594,100045,Kawerau,Town,Kawerau
1513,1604,100102,Taumarunui,Town,Taumarunui
1514,1605,100011,Carterton,Town,Carterton
1516,1607,100801,Taupaki,Town,Taupaki
1518,1609,100056,Masterton,Town,Masterton
1520,1611,100205,Owaka,Town,Owaka
1524,1615,100130,Whanganui,Town,Whanganui
1525,1616,100028,Greymouth,Town,Greymouth
1537,1628,100027,Gore,Town,Gore
1541,1632,100108,Te Kūiti,Town,Te Kuiti
1544,1635,100206,Ōtāne,Town,Otane
1548,1639,100109,Te Puke,Town,Te Puke
1556,1647,104023,Mataura,Town,Mataura
1557,1648,100015,Dannevirke,Town,Dannevirke
1559,1650,100097,Stratford,Town,Stratford
1568,1660,100067,Oamaru,Town,Oamaru
1584,1677,100090,Riverton/Aparima,Town,Riverton/Aparima
1612,1706,103859,Raetihi,Town,Raetihi
1614,1708,100107,Te Awamutu,Town,Te Awamutu
1621,1715,100994,Urenui,Town,Urenui
1623,1717,100069,Ōpōtiki,Town,Opotiki
1625,1719,100101,Tākaka,Town,Takaka
1628,1722,100081,Pleasant Point,Town,Pleasant Point
1637,1734,104033,Havelock North,Town,Havelock North
1641,1738,100139,Winton,Town,Winton
1642,1739,100200,Murchison,Town,Murchison
1647,1745,100032,Hastings,City,Hastings
1661,1760,100003,Ashburton,Town,Ashburton
1669,1768,100038,Invercargill,City,Invercargill
1671,1770,100222,Waiau,Major Locality,Waiau
1672,1771,100083,Pukekohe,Town,Pukekohe
1677,1777,100090,Riverton/Aparima,Town,Riverton/Aparima
1679,1779,100106,Te Aroha,Town,Te Aroha
1682,1782,100027,Gore,Town,Gore
1683,1783,100027,Gore,Town,Gore
1684,1784,104023,Mataura,Town,Mataura
1687,1787,100218,Waikari,Major Locality,Waikari
1695,1795,100036,Huntly,Town,Huntly
1696,1796,100155,Waikouaiti,Town,Waikouaiti
1707,1807,100120,Waimate,Town,Waimate
1714,1815,100011,Carterton,Town,Carterton
1727,1828,100027,Gore,Town,Gore
1731,1832,100032,Hastings,City,Hastings
1733,1834,100166,Ranfurly,Town,Ranfurly
1734,1835,103679,Riversdale,Town,Riversdale
1735,1836,100103,Taupō,Town,Taupo
1736,1837,100167,Otautau,Town,Otautau
1745,1847,100180,Lawrence,Town,Lawrence
1748,1851,100027,Gore,Town,Gore
1752,1855,100005,Balclutha,Town,Balclutha
1756,1859,100925,Waitoki,Town,Waitoki
1763,1866,100219,Clinton,Town,Clinton
1765,1868,100176,Havelock,Town,Havelock
1766,1869,100003,Ashburton,Town,Ashburton
1770,1873,100128,Wakefield,Town,Wakefield
1772,1875,100192,Wallacetown,Major Locality,Wallacetown
1774,1877,100123,Waipukurau,Town,Waipukurau
1776,1879,100172,Kaitangata,Town,Kaitangata
1777,1881,100130,Whanganui,Town,Whanganui
1792,1897,100133,Wellsford,Town,Wellsford
1795,1900,103679,Riversdale,Town,Riversdale
1798,1903,100112,Timaru,Town,Timaru
1801,1906,100080,Picton,Town,Picton
1808,1914,100067,Oamaru,Town,Oamaru
1817,1923,100032,Hastings,City,Hastings
1819,1925,100097,Stratford,Town,Stratford
1824,1930,100080,Picton,Town,Picton
1830,1936,100080,Picton,Town,Picton
1831,1937,100116,Upper Hutt,City,Upper Hutt
1836,1942,100067,Oamaru,Town,Oamaru
1838,1944,100171,Tapanui,Town,Tapanui
1842,1948,100084,Putāruru,Town,Putaruru
1848,1954,100003,Ashburton,Town,Ashburton
1849,1955,100139,Winton,Town,Winton
1851,1957,100006,Blenheim,Town,Blenheim
1858,1964,100140,Woodend,Town,Woodend
1862,1968,100167,Otautau,Town,Otautau
1871,1977,104032,Wyndham,Town,Wyndham
1881,1987,100113,Tokoroa,Town,Tokoroa
1888,1995,100200,Murchison,Town,Murchison
1899,2007,100214,Ōhaupō,Town,Ohaupo
1906,2014,100164,Waverley,Town,Waverley
1911,2019,100135,Whakatāne,Town,Whakatane
1915,2023,100045,Kawerau,Town,Kawerau
1916,2024,100127,Waiuku,Town,Waiuku
1918,2026,100130,Whanganui,Town,Whanganui
1919,2027,100062,Murupara,Town,Murupara
1924,2032,100048,Levin,Town,Levin
1928,2036,100062,Murupara,Town,Murupara
1929,2037,100124,Wairoa,Town,Wairoa
1938,2046,100010,Cambridge,Town,Cambridge
1949,2059,100001,Alexandra,Town,Alexandra
1966,2076,100187,Outram,Town,Outram
1973,2084,100168,Roxburgh,Town,Roxburgh
1975,2086,100180,Lawrence,Town,Lawrence
1979,2090,100031,Hanmer Springs,Town,Hanmer Springs
1981,2092,100168,Roxburgh,Town,Roxburgh
2014,2125,100038,Invercargill,City,Invercargill
2023,2134,100151,Amberley,Town,Amberley
2037,2148,100028,Greymouth,Town,Greymouth
2038,2149,100150,Methven,Town,Methven
2043,2154,100063,Napier,City,Napier
2048,2159,100180,Lawrence,Town,Lawrence
2052,2163,100038,Invercargill,City,Invercargill
2062,2173,100003,Ashburton,Town,Ashburton
2063,2174,101024,Hunua,Town,Hunua
2064,2175,100079,Pātea,Town,Patea
2068,2181,100172,Kaitangata,Town,Kaitangata
2072,2185,100085,Queenstown,Town,Queenstown
2079,2192,100085,Queenstown,Town,Queenstown
2080,2193,100093,Rotorua,City,Rotorua
2081,2194,100127,Waiuku,Town,Waiuku
2084,2197,100187,Outram,Town,Outram
2086,2199,100077,Palmerston North,City,Palmerston North
2089,2202,100085,Queenstown,Town,Queenstown
2094,2207,100130,Whanganui,Town,Whanganui
2101,2215,100130,Whanganui,Town,Whanganui
2104,2218,100135,Whakatāne,Town,Whakatane
2105,2219,100114,Tūrangi,Town,Turangi
2106,2220,100135,Whakatāne,Town,Whakatane
2107,2221,100130,Whanganui,Town,Whanganui
2126,2240,100021,Featherston,Town,Featherston
2129,2243,100038,Invercargill,City,Invercargill
2133,2248,100093,Rotorua,City,Rotorua
2151,2268,100077,Palmerston North,City,Palmerston North
2153,2270,100159,Te Kauwhata,Town,Te Kauwhata
2155,2272,100107,Te Awamutu,Town,Te Awamutu
2161,2278,101237,Reporoa,Town,Reporoa
2164,2281,100063,Napier,City,Napier
2174,2291,100055,Marton,Town,Marton
2176,2293,101049,Manakau,Town,Manakau
2185,2302,100205,Owaka,Town,Owaka
2187,2304,100001,Alexandra,Town,Alexandra
2195,2312,101249,Lake Hāwea,Town,Lake Hawea
2211,2329,100085,Queenstown,Town,Queenstown
2212,2330,100105,Te Anau,Town,Te Anau
2213,2331,102110,Hamurana,Town,Hamurana
2215,2333,100170,Otematata,Major Locality,Otematata
2221,2339,100058,Milton,Town,Milton
2231,2349,100040,Kaikōura,Town,Kaikoura
2234,2352,100047,Leeston,Town,Leeston
2237,2355,102853,Loburn,Town,Loburn
2239,2357,100085,Queenstown,Town,Queenstown
2241,2359,100105,Te Anau,Town,Te Anau
2251,2369,100144,Ngāruawāhia,Town,Ngaruawahia
2258,2376,100032,Hastings,City,Hastings
2261,2379,100168,Roxburgh,Town,Roxburgh
2263,2381,100009,Bulls,Town,Bulls
2265,2383,104080,Stirling,Major Locality,Stirling
2271,2389,100103,Taupō,Town,Taupo
2273,2391,100114,Tūrangi,Town,Turangi
2274,2392,103526,Franz Josef/Waiau,Major Locality,Franz Josef/Waiau
2280,2398,100130,Whanganui,Town,Whanganui
2290,2408,100114,Tūrangi,Town,Turangi
2292,2410,100217,Tangimoana,Major Locality,Tangimoana
2304,2423,100105,Te Anau,Town,Te Anau
2310,2429,100085,Queenstown,Town,Queenstown
2312,2431,100014,Cromwell,Town,Cromwell
2314,2433,100168,Roxburgh,Town,Roxburgh
2315,2434,100179,Southbridge,Town,Southbridge
2332,2454,100030,Hamilton,City,Hamilton
2336,2458,100001,Alexandra,Town,Alexandra
2340,2462,100105,Te Anau,Town,Te Anau
2343,2465,100040,Kaikōura,Town,Kaikoura
2345,2467,100040,Kaikōura,Town,Kaikoura
2347,2469,100040,Kaikōura,Town,Kaikoura
2349,2471,100067,Oamaru,Town,Oamaru
2353,2475,100155,Waikouaiti,Town,Waikouaiti
2363,2485,100018,Dunedin,City,Dunedin
2364,2486,100018,Dunedin,City,Dunedin
2371,2494,100018,Dunedin,City,Dunedin
2384,2507,100090,Riverton/Aparima,Town,Riverton/Aparima
2387,2510,100028,Greymouth,Town,Greymouth
2395,2518,100134,Westport,Town,Westport
2396,2519,100134,Westport,Town,Westport
2408,2531,100101,Tākaka,Town,Takaka
2409,2532,100061,Motueka,Town,Motueka
2411,2534,100061,Motueka,Town,Motueka
2413,2536,102929,Upper Moutere,Town,Upper Moutere
2415,2538,103822,Richmond,Town,Richmond
2436,2559,100176,Havelock,Town,Havelock
2460,2584,100054,Martinborough,Town,Martinborough
2465,2589,100054,Martinborough,Town,Martinborough
2469,2593,100056,Masterton,Town,Masterton
2471,2595,100056,Masterton,Town,Masterton
2492,2616,104038,Haumoana,Town,Haumoana
2498,2622,100124,Wairoa,Town,Wairoa
2517,2643,100026,Gisborne,Town,Gisborne
2519,2645,101096,Tolaga Bay,Town,Tolaga Bay
2527,2657,100069,Ōpōtiki,Town,Opotiki
2531,2661,100135,Whakatāne,Town,Whakatane
2544,2674,100957,Aongatete,Town,Aongatete
2553,2684,100138,Whitianga,Town,Whitianga
2556,2687,100138,Whitianga,Town,Whitianga
2562,2693,100138,Whitianga,Town,Whitianga
2564,2695,100013,Coromandel,Town,Coromandel
2568,2699,100013,Coromandel,Town,Coromandel
2572,2703,100013,Coromandel,Town,Coromandel
2582,2713,100111,Thames,Town,Thames
2584,2715,100111,Thames,Town,Thames
2587,2718,100111,Thames,Town,Thames
2588,2719,100111,Thames,Town,Thames
2591,2722,1000046,Kaiaua,Town,Kaiaua
2604,2736,100175,Tīrau,Town,Tirau
2606,2738,100033,Hāwera,Town,Hawera
2612,2744,100020,Eltham,Town,Eltham
2621,2754,100004,Auckland,City,Auckland
2628,2761,101165,Kaiwaka,Town,Kaiwaka
2631,2764,100183,Maungaturoto,Town,Maungaturoto
2633,2766,101169,Paparoa,Town,Paparoa
2650,2783,103592,Ōkaihau,Town,Okaihau
2651,2784,103592,Ōkaihau,Town,Okaihau
2657,2790,100041,Kaitaia,Town,Kaitaia
2665,2798,101199,Pukenui,Town,Pukenui
2666,2799,101199,Pukenui,Town,Pukenui
2670,2803,101205,Karikari Peninsula,Town,Karikari Peninsula
52,53,100025,Geraldine,Town,Geraldine
2674,2807,104020,Cable Bay,Major Locality,Cable Bay
2679,2812,102624,Kaeo,Town,Kaeo
2687,2820,100094,Russell,Town,Russell
2689,2822,100044,Kawakawa,Town,Kawakawa
2696,2829,100165,Hikurangi,Town,Hikurangi
2697,2830,100165,Hikurangi,Town,Hikurangi
2700,2834,101259,Whangārei Heads,Town,Whangarei Heads
2702,2836,101303,Parua Bay,Town,Parua Bay
2703,2837,101303,Parua Bay,Town,Parua Bay
2710,2846,100137,Whangārei,City,Whangarei
2716,2852,100133,Wellsford,Town,Wellsford
2719,2855,100182,Mangawhai,Town,Mangawhai
2729,2865,100131,Warkworth,Town,Warkworth
2734,2871,104026,Orewa,Town,Orewa
2741,2878,100091,Whangaparāoa,Town,Whangaparaoa
2746,2883,100091,Whangaparāoa,Town,Whangaparaoa
2793,2934,100111,Thames,Town,Thames
2796,2937,100100,Tairua,Town,Tairua
2804,2945,101345,Mākara Beach,Major Locality,Makara Beach
2811,2952,100201,Piopio,Town,Piopio
2899,3980,100098,Taihape,Town,Taihape
2900,3981,100103,Taupō,Town,Taupo
2901,3982,100103,Taupō,Town,Taupo
2905,3988,100113,Tokoroa,Town,Tokoroa
2912,3996,100138,Whitianga,Town,Whitianga
2923,4009,100031,Hanmer Springs,Town,Hanmer Springs
2926,4013,100168,Roxburgh,Town,Roxburgh
2934,4021,102057,Onewhero,Town,Onewhero
2946,4034,100084,Putāruru,Town,Putaruru
2949,4038,100114,Tūrangi,Town,Turangi
2958,4047,100038,Invercargill,City,Invercargill
2962,4051,100129,Wānaka,Town,Wanaka
2969,4060,100007,Bluff,Town,Bluff
2970,4061,100130,Whanganui,Town,Whanganui
2985,4079,100036,Huntly,Town,Huntly
2987,4081,100036,Huntly,Town,Huntly
2992,4086,104030,Mangōnui,Town,Mangonui
2996,4093,100085,Queenstown,Town,Queenstown
2997,4094,104081,Kingston,Major Locality,Kingston
3000,4098,100103,Taupō,Town,Taupo
3002,4102,103760,Otaua,Major Locality,Otaua
3003,4103,100005,Balclutha,Town,Balclutha
3007,4107,100159,Te Kauwhata,Town,Te Kauwhata
3015,4115,100126,Waitara,Town,Waitara
3033,4173,103822,Richmond,Town,Richmond
3080,4867,100004,Auckland,City,Auckland
3084,4898,100004,Auckland,City,Auckland
3136,6534,100005,Balclutha,Town,Balclutha
3144,6545,100046,Kerikeri,Town,Kerikeri
3158,6562,102839,Diamond Harbour,Town,Diamond Harbour
3165,6569,102624,Kaeo,Town,Kaeo
3168,8641,100188,Tuatapere,Town,Tuatapere
3173,8647,100071,Ōtaki,Town,Otaki
3174,8648,100071,Ōtaki,Town,Otaki
3176,8650,100231,Waiheke Island,Town,Waiheke Island
3178,8652,100231,Waiheke Island,Town,Waiheke Island
3179,8653,104042,Stewart Island,Major Locality,Stewart Island
3180,8654,1000033,Snells Beach,Town,Snells Beach
3183,8657,100115,Twizel,Town,Twizel
3189,8665,100044,Kawakawa,Town,Kawakawa
3193,8669,100075,Pahiatua,Town,Pahiatua
3195,8671,100075,Pahiatua,Town,Pahiatua
3207,8683,104047,Ongarue,Major Locality,Ongarue
3210,8686,100212,Pareora,Major Locality,Pareora
3213,8690,104041,Silverdale,Town,Silverdale
3227,8707,100028,Greymouth,Town,Greymouth
3229,8752,104053,Whangateau,Major Locality,Whangateau
3230,8753,104055,Whirinaki,Major Locality,Whirinaki
3234,8758,100119,Waihi Beach,Town,Waihi Beach
3240,8765,104076,Runanga,Town,Runanga
3245,8770,100056,Masterton,Town,Masterton
3254,8779,100003,Ashburton,Town,Ashburton
3257,8789,100055,Marton,Town,Marton
3258,8790,1000034,Pegasus,Town,Pegasus
3263,8798,100006,Blenheim,Town,Blenheim
3272,8807,100067,Oamaru,Town,Oamaru
3316,8862,100103,Taupō,Town,Taupo
3318,8864,100103,Taupō,Town,Taupo
3320,8866,100103,Taupō,Town,Taupo
3331,8877,100124,Wairoa,Town,Wairoa
3351,8899,100197,Ruatoria,Town,Ruatoria
3357,8905,102684,Manutūkē,Town,Manutuke
3359,8907,100197,Ruatoria,Town,Ruatoria
3370,8934,100082,Porirua,City,Porirua
3377,8947,100089,Reefton,Town,Reefton
3380,8950,100134,Westport,Town,Westport
3383,8953,100089,Reefton,Town,Reefton
3384,8954,100089,Reefton,Town,Reefton
3387,8957,100089,Reefton,Town,Reefton
3393,8965,100114,Tūrangi,Town,Turangi
3395,8968,100101,Tākaka,Town,Takaka
3405,8978,100030,Hamilton,City,Hamilton
3408,8981,1000062,Golden Bay / Mohua,Major Locality,Golden Bay / Mohua
8,8,100067,Oamaru,Town,Oamaru
10,10,100148,Akaroa,Town,Akaroa
13,13,100058,Milton,Town,Milton
21,22,100003,Ashburton,Town,Ashburton
23,24,100079,Pātea,Town,Patea
27,28,103822,Richmond,Town,Richmond
29,30,100242,Aokautere,Town,Aokautere
32,33,100167,Otautau,Town,Otautau
40,41,104035,Drury,Town,Drury
42,43,100017,Dargaville,Town,Dargaville
44,45,103679,Riversdale,Town,Riversdale
58,60,100198,Takapau,Town,Takapau
74,76,100074,Paeroa,Town,Paeroa
77,80,100005,Balclutha,Town,Balclutha
82,85,100101,Tākaka,Town,Takaka
89,92,100005,Balclutha,Town,Balclutha
99,104,100022,Feilding,Town,Feilding
126,132,100028,Greymouth,Town,Greymouth
131,137,100056,Masterton,Town,Masterton
132,138,100028,Greymouth,Town,Greymouth
136,143,100035,Hokitika,Town,Hokitika
147,155,100008,Brightwater,Town,Brightwater
168,178,100077,Palmerston North,City,Palmerston North
169,179,100173,Burnham,Town,Burnham
185,195,100129,Wānaka,Town,Wanaka
188,198,100011,Carterton,Town,Carterton
197,207,103679,Riversdale,Town,Riversdale
207,217,100001,Alexandra,Town,Alexandra
208,218,100027,Gore,Town,Gore
209,219,100027,Gore,Town,Gore
212,222,100022,Feilding,Town,Feilding
213,223,100003,Ashburton,Town,Ashburton
216,226,100058,Milton,Town,Milton
221,231,100187,Outram,Town,Outram
237,248,100317,Coatesville,Town,Coatesville
238,249,100003,Ashburton,Town,Ashburton
240,251,100022,Feilding,Town,Feilding
244,255,100190,Cheviot,Town,Cheviot
259,270,100027,Gore,Town,Gore
260,271,100027,Gore,Town,Gore
262,273,100080,Picton,Town,Picton
265,276,102896,Dairy Flat,Town,Dairy Flat
266,277,100011,Carterton,Town,Carterton
271,283,100017,Dargaville,Town,Dargaville
274,286,100067,Oamaru,Town,Oamaru
282,295,100131,Warkworth,Town,Warkworth
299,314,100167,Otautau,Town,Otautau
306,321,100080,Picton,Town,Picton
308,324,104031,Mosgiel,Town,Mosgiel
319,335,100128,Wakefield,Town,Wakefield
322,338,100067,Oamaru,Town,Oamaru
327,343,100020,Eltham,Town,Eltham
336,352,100090,Riverton/Aparima,Town,Riverton/Aparima
342,358,102911,West Eyreton,Town,West Eyreton
353,369,102750,Collingwood,Town,Collingwood
356,372,100021,Featherston,Town,Featherston
358,374,100167,Otautau,Town,Otautau
369,385,100067,Oamaru,Town,Oamaru
379,395,104032,Wyndham,Town,Wyndham
381,397,100023,Foxton,Town,Foxton
393,409,100025,Geraldine,Town,Geraldine
394,410,100025,Geraldine,Town,Geraldine
398,414,100167,Otautau,Town,Otautau
401,417,100080,Picton,Town,Picton
408,424,100137,Whangārei,City,Whangarei
409,425,100395,Glenbrook,Town,Glenbrook
437,453,100148,Akaroa,Town,Akaroa
448,464,100160,Palmerston,Town,Palmerston
449,465,100016,Darfield,Town,Darfield
460,476,100028,Greymouth,Town,Greymouth
464,480,100188,Tuatapere,Town,Tuatapere
468,484,101165,Kaiwaka,Town,Kaiwaka
471,487,100329,Halcombe,Town,Halcombe
476,492,100203,Hampden,Major Locality,Hampden
479,496,100031,Hanmer Springs,Town,Hanmer Springs
493,512,101249,Lake Hāwea,Town,Lake Hawea
499,518,100167,Otautau,Town,Otautau
502,521,100139,Winton,Town,Winton
512,531,100148,Akaroa,Town,Akaroa
518,537,100165,Hikurangi,Town,Hikurangi
534,555,100839,Tahuna,Town,Tahuna
535,556,100035,Hokitika,Town,Hokitika
540,562,100056,Masterton,Town,Masterton
550,573,103859,Raetihi,Town,Raetihi
556,580,100097,Stratford,Town,Stratford
559,583,100165,Hikurangi,Town,Hikurangi
560,584,100190,Cheviot,Town,Cheviot
561,585,100120,Waimate,Town,Waimate
565,590,100065,New Plymouth,City,New Plymouth
568,595,100056,Masterton,Town,Masterton
575,602,100038,Invercargill,City,Invercargill
576,605,100167,Otautau,Town,Otautau
581,610,100067,Oamaru,Town,Oamaru
592,621,100130,Whanganui,Town,Whanganui
595,624,100028,Greymouth,Town,Greymouth
606,635,100131,Warkworth,Town,Warkworth
607,636,1000036,Kairaki,Major Locality,Kairaki
627,656,100038,Invercargill,City,Invercargill
634,663,100205,Owaka,Town,Owaka
635,664,100139,Winton,Town,Winton
637,666,100033,Hāwera,Town,Hawera
641,671,100171,Tapanui,Town,Tapanui
649,679,100112,Timaru,Town,Timaru
658,688,100107,Te Awamutu,Town,Te Awamutu
661,691,100161,Fairlie,Town,Fairlie
672,703,102662,Ōpaki,Town,Opaki
682,713,100074,Paeroa,Town,Paeroa
684,715,100108,Te Kūiti,Town,Te Kuiti
689,720,100065,New Plymouth,City,New Plymouth
694,725,100028,Greymouth,Town,Greymouth
703,735,100056,Masterton,Town,Masterton
708,741,100187,Outram,Town,Outram
717,750,100084,Putāruru,Town,Putaruru
719,752,100139,Winton,Town,Winton
720,753,100014,Cromwell,Town,Cromwell
725,759,100139,Winton,Town,Winton
726,760,100005,Balclutha,Town,Balclutha
735,769,100090,Riverton/Aparima,Town,Riverton/Aparima
746,781,104034,Lyttelton,Town,Lyttelton
755,791,102929,Upper Moutere,Town,Upper Moutere
763,800,100027,Gore,Town,Gore
764,802,100097,Stratford,Town,Stratford
767,805,100131,Warkworth,Town,Warkworth
783,825,100108,Te Kūiti,Town,Te Kuiti
792,834,100060,Morrinsville,Town,Morrinsville
796,838,100200,Murchison,Town,Murchison
798,840,100180,Lawrence,Town,Lawrence
813,857,100112,Timaru,Town,Timaru
817,862,100044,Kawakawa,Town,Kawakawa
818,863,100003,Ashburton,Town,Ashburton
821,866,100054,Martinborough,Town,Martinborough
827,873,100015,Dannevirke,Town,Dannevirke
833,879,100033,Hāwera,Town,Hawera
837,883,100097,Stratford,Town,Stratford
838,884,104023,Mataura,Town,Mataura
844,890,100026,Gisborne,Town,Gisborne
846,892,100083,Pukekohe,Town,Pukekohe
855,902,100089,Reefton,Town,Reefton
861,908,100160,Palmerston,Town,Palmerston
868,916,104032,Wyndham,Town,Wyndham
870,918,100027,Gore,Town,Gore
877,925,100161,Fairlie,Town,Fairlie
881,929,102662,Ōpaki,Town,Opaki
882,930,100058,Milton,Town,Milton
890,938,104032,Wyndham,Town,Wyndham
892,940,100003,Ashburton,Town,Ashburton
896,944,100164,Waverley,Town,Waverley
905,953,100167,Otautau,Town,Otautau
913,961,100160,Palmerston,Town,Palmerston
919,967,100044,Kawakawa,Town,Kawakawa
925,973,100126,Waitara,Town,Waitara
935,984,100011,Carterton,Town,Carterton
936,985,100150,Methven,Town,Methven
942,992,100160,Palmerston,Town,Palmerston
948,998,100048,Levin,Town,Levin
950,1000,100200,Murchison,Town,Murchison
951,1002,100038,Invercargill,City,Invercargill
953,1004,100036,Huntly,Town,Huntly
957,1010,100074,Paeroa,Town,Paeroa
965,1019,100030,Hamilton,City,Hamilton
969,1023,100056,Masterton,Town,Masterton
973,1027,100080,Picton,Town,Picton
985,1039,100093,Rotorua,City,Rotorua
990,1044,100028,Greymouth,Town,Greymouth
1009,1068,100137,Whangārei,City,Whangarei
1012,1072,100070,Ōpunake,Town,Opunake
1013,1073,100007,Bluff,Town,Bluff
1020,1081,100104,Tauranga,City,Tauranga
1029,1090,100176,Havelock,Town,Havelock
1040,1101,100038,Invercargill,City,Invercargill
1065,1128,103859,Raetihi,Town,Raetihi
1073,1137,101216,Haruru,Town,Haruru
1074,1138,100111,Thames,Town,Thames
1078,1142,100038,Invercargill,City,Invercargill
1091,1156,100139,Winton,Town,Winton
1092,1157,100069,Ōpōtiki,Town,Opotiki
1094,1159,100038,Invercargill,City,Invercargill
1099,1164,100072,Ōtorohanga,Town,Otorohanga
1105,1170,100123,Waipukurau,Town,Waipukurau
1109,1174,104032,Wyndham,Town,Wyndham
1116,1182,100083,Pukekohe,Town,Pukekohe
1117,1183,100074,Paeroa,Town,Paeroa
1131,1197,100684,Papamoa,Town,Papamoa
1136,1202,100141,Woodville,Town,Woodville
1139,1205,100029,Greytown,Town,Greytown
1141,1207,100034,Helensville,Town,Helensville
1143,1209,104024,Paraparaumu,Town,Paraparaumu
1148,1214,100112,Timaru,Town,Timaru
1150,1216,103859,Raetihi,Town,Raetihi
1151,1217,100171,Tapanui,Town,Tapanui
1162,1228,100083,Pukekohe,Town,Pukekohe
1167,1233,104037,Waikanae,Town,Waikanae
1170,1236,100003,Ashburton,Town,Ashburton
1178,1244,100080,Picton,Town,Picton
1195,1261,100194,Pirongia,Town,Pirongia
1197,1263,100081,Pleasant Point,Town,Pleasant Point
1200,1267,100146,Ashhurst,Town,Ashhurst
1213,1281,100219,Clinton,Town,Clinton
1217,1286,100048,Levin,Town,Levin
1229,1299,100065,New Plymouth,City,New Plymouth
1239,1309,100167,Otautau,Town,Otautau
1241,1311,100030,Hamilton,City,Hamilton
1242,1312,100097,Stratford,Town,Stratford
1252,1324,100063,Napier,City,Napier
1254,1326,100194,Pirongia,Town,Pirongia
1262,1334,100097,Stratford,Town,Stratford
1273,1347,100067,Oamaru,Town,Oamaru
1283,1357,100130,Whanganui,Town,Whanganui
1286,1361,100068,Ohakune,Town,Ohakune
1289,1364,100025,Geraldine,Town,Geraldine
1295,1370,100027,Gore,Town,Gore
1311,1387,100089,Reefton,Town,Reefton
1325,1401,100116,Upper Hutt,City,Upper Hutt
1327,1404,100137,Whangārei,City,Whangarei
1332,1409,100033,Hāwera,Town,Hawera
1334,1411,103679,Riversdale,Town,Riversdale
1342,1422,102750,Collingwood,Town,Collingwood
1348,1429,100067,Oamaru,Town,Oamaru
1358,1439,100010,Cambridge,Town,Cambridge
1369,1450,100003,Ashburton,Town,Ashburton
1371,1453,100178,Tāneatua,Town,Taneatua
1389,1472,100155,Waikouaiti,Town,Waikouaiti
1408,1492,100200,Murchison,Town,Murchison
1411,1495,100112,Timaru,Town,Timaru
1414,1498,100056,Masterton,Town,Masterton
1420,1506,100139,Winton,Town,Winton
1431,1518,100139,Winton,Town,Winton
1433,1520,100130,Whanganui,Town,Whanganui
1443,1530,100073,Oxford,Town,Oxford
1447,1534,100134,Westport,Town,Westport
1449,1536,100160,Palmerston,Town,Palmerston
1454,1541,100097,Stratford,Town,Stratford
1462,1550,100081,Pleasant Point,Town,Pleasant Point
1469,1558,100205,Owaka,Town,Owaka
1470,1559,100039,Kaikohe,Town,Kaikohe
1480,1569,101169,Paparoa,Town,Paparoa
1487,1576,100198,Takapau,Town,Takapau
1492,1582,100178,Tāneatua,Town,Taneatua
1500,1590,100067,Oamaru,Town,Oamaru
1502,1592,100205,Owaka,Town,Owaka
1505,1595,100097,Stratford,Town,Stratford
1509,1600,100065,New Plymouth,City,New Plymouth
1523,1614,102786,Matakana,Town,Matakana
1529,1620,100106,Te Aroha,Town,Te Aroha
1530,1621,100133,Wellsford,Town,Wellsford
1534,1625,100193,Te Karaka,Town,Te Karaka
1535,1626,100107,Te Awamutu,Town,Te Awamutu
1539,1630,100108,Te Kūiti,Town,Te Kuiti
1545,1636,100056,Masterton,Town,Masterton
1547,1638,100097,Stratford,Town,Stratford
1558,1649,100188,Tuatapere,Town,Tuatapere
1561,1652,100056,Masterton,Town,Masterton
1563,1654,103133,Governors Bay,Town,Governors Bay
1566,1657,100110,Temuka,Town,Temuka
1577,1670,100006,Blenheim,Town,Blenheim
1578,1671,100090,Riverton/Aparima,Town,Riverton/Aparima
1580,1673,100135,Whakatāne,Town,Whakatane
1581,1674,100061,Motueka,Town,Motueka
1583,1676,100074,Paeroa,Town,Paeroa
1585,1678,100072,Ōtorohanga,Town,Otorohanga
1588,1681,100126,Waitara,Town,Waitara
1598,1692,100032,Hastings,City,Hastings
1610,1704,100069,Ōpōtiki,Town,Opotiki
1619,1713,100067,Oamaru,Town,Oamaru
1626,1720,100067,Oamaru,Town,Oamaru
1633,1730,100180,Lawrence,Town,Lawrence
1638,1735,100057,Matamata,Town,Matamata
1639,1736,100017,Dargaville,Town,Dargaville
1644,1742,100054,Martinborough,Town,Martinborough
1646,1744,100167,Otautau,Town,Otautau
1651,1749,100027,Gore,Town,Gore
1657,1756,101019,Waitati,Town,Waitati
1660,1759,100101,Tākaka,Town,Takaka
1667,1766,100128,Wakefield,Town,Wakefield
1674,1774,100120,Waimate,Town,Waimate
1691,1791,100201,Piopio,Town,Piopio
1697,1797,100167,Otautau,Town,Otautau
1700,1800,100039,Kaikohe,Town,Kaikohe
1702,1802,100072,Ōtorohanga,Town,Otorohanga
